id;endo;bloc;treatment;mod;experiment;year;size.long;size.larg;nb.Vtiller;p;nb.Rtiller;pmg;TA;TJA;TS;f1;e0;s1;s2;e1
117;S;1;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
118;S;1;control;S-control;naturalpop;2;;;;1;3;0;;;;;;;;
119;S;1;control;S-control;naturalpop;2;;;;1;45;1,977333333;0,5;1;0,8;468;0,6;0,96;0,7;0,1
120;S;1;control;S-control;naturalpop;2;;;;1;10;0,9;;;;4;;;;
121;S;1;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
122;S;1;control;S-control;naturalpop;2;;;;1;19;1,627272727;0,7;1;0,9;;0,5;0,96;1;0,1
123;NS;1;control;NS-control;naturalpop;2;;;;0;0;0;0;;;;;;;
124;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;1;0;;;;;;;;
125;NS;1;control;NS-control;naturalpop;2;;;;1;48;1,960655738;;;;364,8;;;;
126;NS;1;control;NS-control;naturalpop;2;;;;1;36;1,539473684;;;;482,4;0,1;1,00;0,2;0
127;NS;1;control;NS-control;naturalpop;2;;;;0;0;0;;;;;0,4;1,00;1;0
128;S;1;fertilized;S-fertilized;naturalpop;2;;;;1;69;1,347777778;0,45;1;0,5;525;0,4;1,00;1;0,2
129;NS;1;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
130;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;78;1,360416667;0;;;78;0,2;1,00;1;0,2
131;NS;1;control;NS-control;naturalpop;2;;;;1;101;0,71;;;;101;;;;
132;S;1;control;S-control;naturalpop;2;;;;1;102;1,487878788;0,6;;;;0,5;0,96;0,9;0,1
133;S;1;control;S-control;naturalpop;2;;;;1;30;1,552564103;;;;;;;;
134;S;1;control;S-control;naturalpop;2;;;;1;22;0,705555556;;;;;;;;
135;NS;1;control;NS-control;naturalpop;2;;;;1;40;1,807894737;;;;160;;;;
136;S;1;fertilized;S-fertilized;naturalpop;2;;;;1;161;1,909259259;0,4;;;772,8;0,5;1,00;0,9;0,1
137;NS;1;control;NS-control;naturalpop;2;;;;1;239;1,411320755;;;;;;;;
138;NS;1;control;NS-control;naturalpop;2;;;;1;98;1,720183486;;;;;;;;
139;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;55;1,466363636;0;;;803;0,6;0,90;1;0,1
140;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;198;1,638864629;0;;;;0,8;0,99;1;0,1
141;S;1;control;S-control;naturalpop;2;;;;1;18;1,566101695;0,4;0,9;1;172,8;0,6;0,94;0,7;0
142;NS;1;control;NS-control;naturalpop;2;;;;1;15;1,871428571;;;;18;;;;
143;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;3;1,5;;;;3;;;;
144;NS;1;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
145;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;5;1,3;;;;1;0,4;1,00;0,8;0,1
146;S;1;control;S-control;naturalpop;2;;;;1;2;1,328571429;;;;;;;;
147;S;1;control;S-control;naturalpop;2;;;;1;25;1,584848485;0,6;1;0,9;205;0,4;0,96;0,6;0,1
148;S;1;control;S-control;naturalpop;2;;;;1;6;1,642857143;;;;8,4;;;;
149;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;1;13;1,25;0;;;39;0,7;1,00;0,8;0,1
150;S;1;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
151;NS;1;fertilized;NS-fertilized;naturalpop;2;;;;0;0;0;;;;;;;;
152;S;1;control;S-control;naturalpop;2;;;;1;7;1,3;0,65;;;7;0,6;0,96;0,2;0,1
153;S;1;control;S-control;naturalpop;2;;;;1;4;1,25;0,6;0,9;0,6;;0,7;0,94;0,8;0,1
154;S;1;control;S-control;naturalpop;2;;;;1;36;1,360606061;0,6;1;0,9;;0,4;0,90;1;0,1
155;S;1;control;S-control;naturalpop;2;;;;1;14;1,457777778;;;;126;;;;
156;NS;1;control;NS-control;naturalpop;2;;;;1;13;0,6;;;;0;;;;
157;NS;1;control;NS-control;naturalpop;2;;;;1;8;0;;;;0;;;;
158;S;1;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
159;S;1;fertilized;S-fertilized;naturalpop;2;;;;1;50;1,836842105;0,7;;;160;0,5;1,00;1;0,2
160;S;1;control;S-control;naturalpop;2;;;;1;58;1,318181818;;;;69,6;;;;
161;NS;1;control;NS-control;naturalpop;2;;;;1;86;1,684090909;;;;430;0,1;1,00;0,1;0
162;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;0,2;0,90;1;0
163;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
164;S;2;control;S-control;naturalpop;2;;;;1;17;0;;;;;;;;
165;S;2;control;S-control;naturalpop;2;;;;1;14;0;0,72;;;;0,4;0,94;1;0,1
166;NS;2;control;NS-control;naturalpop;2;;;;0;;0;;;;;;;;
167;NS;2;fertilized;NS-fertilized;naturalpop;2;;;;0;0;0;;;;;;;;
168;S;2;control;S-control;naturalpop;2;;;;1;127;0,835483871;0,71;;;787,4;0,5;0,80;0,2;0
169;NS;2;control;NS-control;naturalpop;2;;;;1;1;0;;;;;0,1;0,80;0,1;0
170;S;2;control;S-control;naturalpop;2;;;;1;33;1,086363636;;;;290,4;;;;
171;S;2;control;S-control;naturalpop;2;;;;1;15;2,9;;;;;;;;
172;S;2;control;S-control;naturalpop;2;;;;1;96;;;;;;;;;
173;NS;2;control;NS-control;naturalpop;2;;;;1;17;1,38;;;;;;;;
174;NS;2;control;NS-control;naturalpop;2;;;;1;22;1,37;;;;;;;;
175;NS;2;control;NS-control;naturalpop;2;;;;1;17;1,09;;;;;0,6;0,70;1;0
176;NS;2;control;NS-control;naturalpop;2;;;;1;74;2,42;;;;;;;;
177;NS;2;control;NS-control;naturalpop;2;;;;1;49;1,19;;;;49;;;;
178;NS;2;control;NS-control;naturalpop;2;;;;1;127;2,23;;;;304,8;;;;
179;NS;2;control;NS-control;naturalpop;2;;;;1;20;2,16;;;;44;;;;
180;NS;2;control;NS-control;naturalpop;2;;;;1;5;0;;;;0;;;;
181;NS;2;fertilized;NS-fertilized;naturalpop;2;;;;0;0;0;0;;;;0,4;0,90;1;0,1
182;NS;2;control;NS-control;naturalpop;2;;;;1;2;0;;;;0;;;;
183;NS;2;control;NS-control;naturalpop;2;;;;1;4;0;;;;;;;;
184;NS;2;control;NS-control;naturalpop;2;;;;1;64;1,47;;;;281,6;;;;
185;S;2;control;S-control;naturalpop;2;;;;1;16;1,99;;;;44,8;;;;
186;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
187;NS;2;control;NS-control;naturalpop;2;;;;1;1;0;;;;;0,4;0,90;1;0,2
188;S;2;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
189;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;0,2;0,70;1;0,1
190;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
191;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
192;NS;2;control;NS-control;naturalpop;2;;;;1;2;0;;;;0;;;;
193;NS;2;control;NS-control;naturalpop;2;;;;1;9;1,44;;;;48,6;0,5;0,76;0,2;0
194;S;2;control;S-control;naturalpop;2;;;;1;2;0;;;;;;;;
195;S;2;control;S-control;naturalpop;2;;;;1;10;0,93;0,53;;;14;0,4;0,80;0,1;0
196;NS;2;control;NS-control;naturalpop;2;;;;1;1;0;;;;;;;;
197;S;2;fertilized;S-fertilized;naturalpop;2;;;;1;5;0;0,5;;;0;0,3;0,94;1;0
198;NS;2;control;NS-control;naturalpop;2;;;;0;0;0;;;;;;;;
199;S;2;control;S-control;naturalpop;2;;;;0;0;0;;;;;;;;
200;NS;2;control;NS-control;naturalpop;2;;;;0;0;0
